local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,7,1560,Shaunae MILLER-UIBO,BAH,53.5
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,1,1887,Victoria OHURUOGU,GBR,50.59 Q SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,2,2130,Gunta VAIČULE,LAT,50.93
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,3,2027,Alice MANGIONE,ITA,51.07 PB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,4,1511,Ellie BEER,AUS,51.65
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,5,2280,Cátia AZEVEDO,POR,52.04 SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,6,1626,Lauren GALE,CAN,52.68
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,7,1688,Evelis AGUILAR,COL,52.86 SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,1,2430,Kendall ELLIS,USA,50.44 Q
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,2,1986,Sophie BECKER,IRL,51.28
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,3,1641,Zoe SHERAR,CAN,51.43
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,4,1691,Lina Esther LICONA TORRES,COL,51.9
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,5,1725,Lada VONDROVÁ,CZE,52.15
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,6,1602,Tiffani MARINHO,BRA,52.32
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,,1567,Cynthia BOLINGO,BEL,DNS
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,1,774,Julian WEBER,GER,87.76
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,2,988,Julius YEGO,KEN,85.97
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,3,552,Jakub VADLEJCH,CZE,85.63
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,4,628,Toni KERÄNEN,FIN,85.27
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,5,627,Oliver HELANDER,FIN,83.81
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,6,1258,Keshorn WALCOTT,TTO,83.02
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,7,928,Roderick Genki DEAN,JPN,82.48
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,8,1172,Alexandru Mihaita NOVAC,ROU,81.08
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,9,811,Kishore JENA,IND,80.73
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,10,434,Pedro Henrique RODRIGUES,BRA,79.46
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,11,1001,Patriks GAILUMS,LAT,77.26
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,12,1143,Dawid WEGNER,POL,76.89
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,13,1347,Curtis THOMPSON,USA,76.79
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,14,1159,Leandro RAMOS,POR,75.73
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,15,564,Ihab ABDELRAHMAN,EGY,72.98
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,,676,Teura'itera'i TUPAIA,FRA,NM
11:50,M,Javelin Throw,Qualification Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/javelin-throw/qualification/summary#resultheader,,1,809,Neeraj CHOPRA,IND,89.34
